,train_loss,val_loss,train_acc,val_acc,epochs
0,0.6770103524128596,0.678645154604545,0.5911458333333334,0.8575721153846154,0
1,0.6834435611963272,0.6781948781930484,0.5182291666666666,0.8551682692307693,1
2,0.6791603912909826,0.6773501072938626,0.5963541666666666,0.8605769230769231,2
3,0.6816663940747579,0.6762750481183712,0.5442708333333334,0.8569711538461539,3
4,0.6737193663914999,0.6749367656616064,0.5963541666666666,0.8545673076923077,4
5,0.674240400393804,0.6735099519674594,0.6119791666666666,0.8467548076923077,5
6,0.6736170301834742,0.6721759404127414,0.5807291666666666,0.8503605769230769,6
7,0.6727580179770788,0.6708154517870683,0.6119791666666666,0.8611778846153846,7
8,0.6789234926303228,0.6695823405797665,0.546875,0.8563701923076923,8
9,0.6730131357908249,0.668444118820704,0.6015625,0.859375,9
10,0.6687027563651403,0.6672020038733115,0.6015625,0.859375,10
11,0.6705502768357595,0.6660416538898761,0.5677083333333334,0.8587740384615384,11
12,0.6692497531572977,0.6647847822079291,0.5755208333333334,0.8575721153846154,12
13,0.6737919002771378,0.663605042375051,0.5494791666666666,0.8551682692307693,13
14,0.673887754480044,0.6627005487680435,0.5260416666666666,0.8551682692307693,14
15,0.6703776766856512,0.6617241077698194,0.5598958333333334,0.8599759615384616,15
16,0.6643430342276891,0.6607103554102091,0.578125,0.8581730769230769,16
17,0.6676439344882965,0.6596172176874601,0.5494791666666666,0.859375,17
18,0.6680630246798197,0.6585931353844129,0.5416666666666666,0.8575721153846154,18
19,0.6694935162862142,0.6575536326720164,0.6015625,0.8581730769230769,19
20,0.6648092766602834,0.656562633239306,0.6119791666666666,0.859375,20
21,0.6604445725679398,0.6552832699739016,0.5833333333333334,0.8599759615384616,21
22,0.6649055580298106,0.6542204331893188,0.5911458333333334,0.8653846153846154,22
23,0.6685522347688675,0.6533462749077723,0.5885416666666666,0.8605769230769231,23
24,0.6557339479525884,0.6524344682693481,0.5963541666666666,0.8605769230769231,24
25,0.672221784790357,0.651540709229616,0.5442708333333334,0.8599759615384616,25
26,0.6643499980370203,0.6507158921315119,0.5833333333333334,0.8641826923076923,26
27,0.6572231302658716,0.6496113469967475,0.5989583333333334,0.8605769230769231,27
28,0.66739954551061,0.648829520894931,0.6171875,0.859375,28
29,0.673918162782987,0.6480858899079837,0.5651041666666666,0.859375,29
30,0.6670607924461365,0.6475922774810058,0.5598958333333334,0.8641826923076923,30
31,0.6627629150946935,0.6469288067175791,0.5520833333333334,0.8647836538461539,31
32,0.6656936208407084,0.6460958868265152,0.6145833333333334,0.8665865384615384,32
33,0.6534293442964554,0.6451345051710422,0.578125,0.8647836538461539,33
34,0.6632976482311884,0.6444208301030673,0.5989583333333334,0.8665865384615384,34
35,0.6691706826289495,0.6437243933861072,0.6015625,0.8665865384615384,35
36,0.6442504078149796,0.6429703556574308,0.6041666666666666,0.8665865384615384,36
37,0.6625334123770396,0.6419713520086728,0.6197916666666666,0.8665865384615384,37
38,0.6562365839878718,0.6411254440362637,0.625,0.8659855769230769,38
39,0.6661456574996313,0.6402978564684207,0.5963541666666666,0.8611778846153846,39
40,0.65499879916509,0.6396345255466608,0.5729166666666666,0.8659855769230769,40
41,0.6526481062173843,0.6388652657087033,0.6380208333333334,0.8677884615384616,41
42,0.6606041838725408,0.6379349231719971,0.59375,0.8665865384615384,42
43,0.6710390547911326,0.6373877422167704,0.5677083333333334,0.8665865384615384,43
44,0.6680413782596588,0.6370469893400486,0.5963541666666666,0.8665865384615384,44
45,0.6604488790035248,0.6365620207328063,0.6171875,0.8665865384615384,45
46,0.6434051543474197,0.6358411128704364,0.5651041666666666,0.8671875,46
47,0.6661407401164373,0.6351379018563491,0.5598958333333334,0.8665865384615384,47
48,0.6757963796456655,0.634833235007066,0.546875,0.8689903846153846,48
49,0.6499579747517904,0.6343959111433762,0.5911458333333334,0.8695913461538461,49
