,train_loss,val_loss,train_acc,val_acc,epochs
0,0.2675476183599614,0.14460220281034708,0.9011524822695035,0.965234375,0
1,0.21256613551724887,0.1363016624818556,0.9235372340425532,0.9544921875,1
2,0.20128785950917724,0.24290139181539416,0.9259308510638298,0.8978515625,2
3,0.20056616884808168,0.1099155205884017,0.9245124113475176,0.965234375,3
4,0.20845693450236152,0.16337109403684735,0.9193262411347518,0.9412109375,4
5,0.2114780678922403,0.27585234632715583,0.9205895390070922,0.900390625,5
6,0.20132287914025868,0.10108215163927525,0.9245789007092198,0.9626953125,6
7,0.20631601349681827,0.10566800506785512,0.9215425531914894,0.9681640625,7
8,0.2013798378777842,0.1605312019964913,0.9233820921985816,0.9306640625,8
9,0.21796881058748732,0.106031350675039,0.9195257092198581,0.9662109375,9
10,0.20361242622982526,0.257511981362768,0.9243129432624113,0.888671875,10
11,0.20699100154088745,0.13640823564492166,0.9231161347517731,0.9623046875,11
12,0.19838263258232292,0.34545689355582,0.9295656028368794,0.8701171875,12
13,0.20381045420753194,0.10956673952750862,0.9250221631205673,0.9671875,13
14,0.18299396441760638,0.11129155522212386,0.9337101063829787,0.9564453125,14
15,0.20570209358178132,0.09338167510577478,0.9248005319148935,0.9662109375,15
16,0.1981737936536471,0.1584260684903711,0.9264184397163121,0.940625,16
17,0.1930764138381532,0.8222091326279042,0.9289893617021278,0.7189453125,17
18,0.1998396467232535,0.20260644880181644,0.925,0.9322265625,18
19,0.19866432529603337,0.22175229468848556,0.9274822695035462,0.907421875,19
20,0.1907159741043199,0.46357243531383574,0.9305186170212766,0.8021484375,20
21,0.20210741101004553,0.17199405888095498,0.924179964539007,0.9322265625,21
22,0.18223103484574785,0.14492211502511054,0.9348182624113475,0.93671875,22
23,0.19965857040163473,0.16804264113307,0.9283244680851065,0.93125,23
24,0.20805354115176708,0.5558488960377872,0.9232712765957447,0.6927734375,24
25,0.20390028575210706,0.09779947600327432,0.9242464539007091,0.969140625,25
