,train_loss,val_loss,train_acc,val_acc,epochs
0,0.7264057036409987,0.7078274618834257,0.487145390070922,0.51171875,0
1,0.5702635864628122,0.5033258013427258,0.7218528368794326,0.8486328125,1
2,0.5150256260489741,0.4479166632518172,0.7910017730496454,0.8642578125,2
3,0.4907973260744244,0.4022803418338299,0.79864804964539,0.900390625,3
4,0.4687597114355006,0.39552272483706474,0.806959219858156,0.837890625,4
5,0.43262213859575016,0.3497534617781639,0.8250221631205674,0.8857421875,5
6,0.4511499989857065,0.274969199905172,0.8129432624113475,0.9111328125,6
7,0.43222832737873634,0.25164921255782247,0.8173758865248227,0.939453125,7
8,0.3857275232249963,0.30574748711660504,0.8429742907801419,0.9462890625,8
9,0.4083322358998001,0.29162043589167297,0.8300088652482269,0.8818359375,9
10,0.39152932679610897,0.33998236851766706,0.8366578014184397,0.927734375,10
11,0.4240363192685107,0.23167443415150046,0.8280141843971631,0.92578125,11
12,0.3485077755882385,0.19786025839857757,0.8591533687943262,0.9287109375,12
13,0.3383723016009263,0.19373489380814135,0.8617021276595744,0.939453125,13
14,0.3675928642141058,0.4207855104468763,0.8449689716312057,0.75,14
15,0.38535894184036457,0.4718753539491445,0.8435283687943262,0.7109375,15
16,0.35708287305443,0.44697101588826627,0.8519503546099291,0.779296875,16
17,0.33555094802633245,0.2758948190603405,0.8564937943262412,0.884765625,17
18,0.339498379789557,0.3202861106256023,0.8622562056737588,0.828125,18
19,0.41667889409982567,0.24191977619193494,0.8318927304964538,0.904296875,19
20,0.3317521976716552,0.18089586310088634,0.8624778368794326,0.9658203125,20
21,0.2997814811607625,0.48628481148625724,0.8799867021276596,0.708984375,21
22,0.3117532856392522,0.21005017310380936,0.8715647163120568,0.931640625,22
23,0.30699971474125876,0.22159656416624784,0.8721187943262412,0.916015625,23
24,0.3138097069153549,0.1667889435775578,0.8724512411347518,0.95703125,24
25,0.2976920816862414,0.20307940558996052,0.8835328014184397,0.927734375,25
26,0.3102037542572258,0.23117455042665824,0.8751108156028369,0.9111328125,26
27,0.3280416191258329,0.2271252293139696,0.8691267730496454,0.9326171875,27
28,0.28193944234216045,0.14720917004160583,0.8832003546099291,0.9462890625,28
29,0.2973909556390123,0.30008250911487266,0.8784352836879432,0.86328125,29
30,0.2877603474713809,0.14177924720570445,0.8813164893617021,0.9697265625,30
31,0.26637027890863996,0.1789544674102217,0.89239804964539,0.931640625,31
32,0.2773012827474175,0.12624064728152007,0.8873005319148937,0.9677734375,32
33,0.2936300535996755,0.2270435057580471,0.880540780141844,0.9150390625,33
34,0.2726864722550761,0.1459848409285769,0.8870789007092199,0.9599609375,34
35,0.27267612458754936,0.12592393637169152,0.8880762411347518,0.9716796875,35
36,0.27042315755013036,0.1230681601446122,0.8908466312056738,0.9765625,36
37,0.25113909081258673,0.6534304813831113,0.9022606382978723,0.6884765625,37
38,0.2655889541439131,0.4454243915679399,0.8919547872340425,0.796875,38
39,0.2901949812757208,0.5397443975671194,0.8836436170212766,0.6689453125,39
40,0.2530735169160873,0.13535649131517857,0.8969414893617021,0.9697265625,40
41,0.2571829389648657,0.33251031440886436,0.8949468085106383,0.818359375,41
42,0.24787410192772852,0.1154875981155783,0.897938829787234,0.9697265625,42
43,0.25164743430965336,0.1828259236062877,0.8971631205673759,0.9404296875,43
44,0.23567712229035848,0.27538686874322593,0.9049202127659575,0.8876953125,44
45,0.2404104980990185,0.1603339648572728,0.9000443262411347,0.9384765625,45
46,0.2558222387303063,0.2717819406534545,0.896165780141844,0.8740234375,46
47,0.2338444841034869,0.18003238763776608,0.9105718085106383,0.9345703125,47
48,0.24462041567931783,0.1127973647089675,0.9020390070921985,0.97265625,48
49,0.25556689659331705,0.23576887883245945,0.8987145390070922,0.8984375,49
